IslandCode,IslandName,SiteCode,SiteName,ScientificName,CommonName,SurveyYear,ReserveStatus,Reference,Mean_Biomass,Mean_Density,Date,SiteNumber,ReserveYear
SB,Santa Barbara,CAT,Cat Canyon,Megathura crenulata,giant keyhole limpet,2019,Outside,TRUE,0,0,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1986,Outside,TRUE,7.661964744421385e-4,0.0045,1986-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1987,Outside,TRUE,0,0,1987-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1988,Outside,TRUE,0.004663979194127546,0.002,1988-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1989,Outside,TRUE,0.005414071081250521,0.0055,1989-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1990,Outside,TRUE,0,0,1990-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1991,Outside,TRUE,0,0,1991-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1992,Outside,TRUE,0,0,1992-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1993,Outside,TRUE,0,0,1993-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1994,Outside,TRUE,0,0,1994-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1995,Outside,TRUE,0,0,1995-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1996,Outside,TRUE,0.16003896904754444,0.0417,1996-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1997,Outside,TRUE,0,0,1997-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1998,Outside,TRUE,0,0,1998-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,1999,Outside,TRUE,0.0021311321329702862,5e-4,1999-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2000,Outside,TRUE,0.7877472602599275,0.125,2000-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2001,Outside,TRUE,0.34276026643363156,0.0833,2001-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2002,Outside,TRUE,0.5223545374932107,0.0833,2002-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2003,Outside,TRUE,1.3378645762479153,0.25,2003-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2004,Outside,TRUE,2.5156633200461362,0.3333,2004-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2005,Outside,TRUE,1.8768393415210831,0.25,2005-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2006,Outside,TRUE,2.4548596964415452,0.3333,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2007,Outside,TRUE,0.4374595987529627,0.0833,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2008,Outside,TRUE,1.3501698288654167,0.1667,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2009,Outside,TRUE,2.4134591401363794,0.25,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2010,Outside,TRUE,2.3319530782491147,0.25,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2011,Outside,TRUE,1.5705667397401324,0.1667,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2012,Outside,TRUE,0.5754106898916008,0.0833,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2013,Outside,TRUE,0.0018839288270118618,5e-4,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2014,Outside,TRUE,0.16897597332614792,0.125,2014-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2015,Outside,TRUE,0,0,2015-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2016,Outside,TRUE,0,0,2016-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2017,Outside,TRUE,0.0011635643915214068,5e-4,2017-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2018,Outside,TRUE,0.0018365837999264252,0.004,2018-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Patiria miniata,bat star,2019,Outside,TRUE,0.04149015034806,0.0417,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1986,Outside,TRUE,1.1051697188598837,0.025,1986-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1987,Outside,TRUE,6.239213807101232,0.175,1987-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1988,Outside,TRUE,3.094005834544591,0.075,1988-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1989,Outside,TRUE,4.97029770880398,0.125,1989-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1990,Outside,TRUE,4.799362488486076,0.125,1990-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1991,Outside,TRUE,8.546985055214522,0.175,1991-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1992,Outside,TRUE,0.48290865358388335,0.075,1992-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1993,Outside,TRUE,0.21462606825950378,0.05,1993-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1994,Outside,TRUE,1.0767703812695733,0.025,1994-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1995,Outside,TRUE,4.272915089827336,0.1,1995-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1996,Outside,TRUE,1.9139777940471996,0.065,1996-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1997,Outside,TRUE,2.857799385296855,0.085,1997-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1998,Outside,TRUE,1.0659875739935787,0.03,1998-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,1999,Outside,TRUE,1.0025400509623001,0.03,1999-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2000,Outside,TRUE,2.941332602824838,0.085,2000-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2001,Outside,TRUE,1.3931019194955996,0.035,2001-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2002,Outside,TRUE,2.818890511035815,0.085,2002-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2003,Outside,TRUE,2.4860234065292195,0.075,2003-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2004,Outside,TRUE,4.433522962159336,0.115,2004-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2005,Outside,TRUE,4.440305784506109,0.145,2005-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2006,Outside,TRUE,1.8199062898456293,0.08,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2007,Outside,TRUE,1.9340586640207644,0.06,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2008,Outside,TRUE,2.184641778852322,0.06,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2009,Outside,TRUE,2.5809714872669307,0.07,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2010,Outside,TRUE,1.6891329386791387,0.045,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2011,Outside,TRUE,5.2479927740954535,0.145,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2012,Outside,TRUE,4.242942338287604,0.18,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2013,Outside,TRUE,1.4720092713352575,0.04,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2014,Outside,TRUE,0,0,2014-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2015,Outside,TRUE,0,0,2015-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2016,Outside,TRUE,0,0,2016-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2017,Outside,TRUE,0.030490729055063802,0.0014,2017-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2018,Outside,TRUE,0,0,2018-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pisaster giganteus,giant-spined sea star,2019,Outside,TRUE,0.035647514819350586,5e-4,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1986,Outside,TRUE,0,0,1986-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1987,Outside,TRUE,0,0,1987-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1988,Outside,TRUE,0,0,1988-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1989,Outside,TRUE,0,0,1989-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1990,Outside,TRUE,0,0,1990-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1991,Outside,TRUE,0,0,1991-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1992,Outside,TRUE,0,0,1992-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1993,Outside,TRUE,0,0,1993-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1994,Outside,TRUE,0,0,1994-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1995,Outside,TRUE,0,0,1995-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1996,Outside,TRUE,0,0,1996-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1997,Outside,TRUE,0,0,1997-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1998,Outside,TRUE,0,0,1998-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,1999,Outside,TRUE,0,0,1999-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2000,Outside,TRUE,0,0,2000-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2001,Outside,TRUE,0,0,2001-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2002,Outside,TRUE,0,0,2002-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2003,Outside,TRUE,0,0,2003-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2004,Outside,TRUE,0,0,2004-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2005,Outside,TRUE,0.02502400979222081,0.0014,2005-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2006,Outside,TRUE,0,0,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2007,Outside,TRUE,0,0,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2008,Outside,TRUE,0.45661013375087856,0.0014,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2009,Outside,TRUE,0,0,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2010,Outside,TRUE,0,0,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2011,Outside,TRUE,0,0,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2012,Outside,TRUE,0.05921842765269398,5e-4,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2013,Outside,TRUE,0,0,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2014,Outside,TRUE,0,0,2014-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2015,Outside,TRUE,0,0,2015-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2016,Outside,TRUE,0,0,2016-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2017,Outside,TRUE,0,0,2017-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2018,Outside,TRUE,0,0,2018-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Pycnopodia helianthoides,sunflower star,2019,Outside,TRUE,0,0,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1986,Outside,TRUE,70.25145892548532,1.45,1986-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1987,Outside,TRUE,138.55096522827824,1.75,1987-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1988,Outside,TRUE,224.90866458464345,2.675,1988-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1989,Outside,TRUE,211.32898459630275,2.775,1989-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1990,Outside,TRUE,280.7385608908624,2.575,1990-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1991,Outside,TRUE,169.777631946697,1.7,1991-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1992,Outside,TRUE,273.45275064013987,2.225,1992-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1993,Outside,TRUE,324.3456308824212,3.25,1993-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1994,Outside,TRUE,232.82380861488966,4.35,1994-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1995,Outside,TRUE,803.844141672413,11.4,1995-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1996,Outside,TRUE,1602.1146066277531,11.9583,1996-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1997,Outside,TRUE,1827.2244834230276,13.4167,1997-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1998,Outside,TRUE,937.5745608318791,7.5,1998-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,1999,Outside,TRUE,952.1865228546967,7.7917,1999-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2000,Outside,TRUE,1069.7728541719916,9,2000-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2001,Outside,TRUE,673.8714821953533,6.375,2001-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2002,Outside,TRUE,465.21651559089867,4.0417,2002-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2003,Outside,TRUE,167.8144702725712,4.9167,2003-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2004,Outside,TRUE,1072.0870622077439,19.125,2004-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2005,Outside,TRUE,590.0939328153394,16,2005-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2006,Outside,TRUE,325.4732455305642,12.75,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2007,Outside,TRUE,154.58379897066985,10.875,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2008,Outside,TRUE,169.7765085623168,10.625,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2009,Outside,TRUE,124.35574160313878,7.875,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2010,Outside,TRUE,141.7347291652383,7.4583,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2011,Outside,TRUE,356.74494915550144,11.3333,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2012,Outside,TRUE,113.23257150728662,3.5417,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2013,Outside,TRUE,42.596291368847346,2.0833,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2014,Outside,TRUE,88.6066955088489,1.5417,2014-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2015,Outside,TRUE,161.07308863558293,2,2015-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2016,Outside,TRUE,93.96409878186854,0.5833,2016-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2017,Outside,TRUE,134.91215659500716,0.9583,2017-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2018,Outside,TRUE,151.48438710637782,0.9583,2018-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus franciscanus,red sea urchin,2019,Outside,TRUE,203.0334184293752,1.125,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1986,Outside,TRUE,128.65346669464452,11.925,1986-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1987,Outside,TRUE,378.86381592278195,31.475,1987-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1988,Outside,TRUE,807.52126474445,50.725,1988-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1989,Outside,TRUE,638.685321573524,43.875,1989-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1990,Outside,TRUE,619.1648154642041,42.775,1990-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1991,Outside,TRUE,722.3649162284248,37.25,1991-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1992,Outside,TRUE,945.0671327860216,35.125,1992-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1993,Outside,TRUE,129.44435612876316,5.725,1993-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1994,Outside,TRUE,145.81295184476167,6.375,1994-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1995,Outside,TRUE,394.07429690785455,14.35,1995-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1996,Outside,TRUE,405.98515112003975,13.875,1996-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1997,Outside,TRUE,1038.880837909631,30.5417,1997-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1998,Outside,TRUE,136.76274909186478,4.25,1998-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,1999,Outside,TRUE,24.694924671164326,1.875,1999-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2000,Outside,TRUE,104.70856635913019,12.9583,2000-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2001,Outside,TRUE,199.46901036476154,17.2083,2001-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2002,Outside,TRUE,343.0720403426955,19.9583,2002-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2003,Outside,TRUE,0.41875227952883004,0.375,2003-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2004,Outside,TRUE,242.68613745395598,42.5833,2004-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2005,Outside,TRUE,326.71434713419404,57.75,2005-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2006,Outside,TRUE,204.22849537581624,34.4167,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2007,Outside,TRUE,236.71930207850826,40.0833,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2008,Outside,TRUE,125.69275458625839,90.0417,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2009,Outside,TRUE,197.94742676149787,135.4583,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2010,Outside,TRUE,128.15885296830984,35.4583,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2011,Outside,TRUE,462.48182749613585,79.7083,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2012,Outside,TRUE,283.8240077597598,63.9167,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2013,Outside,TRUE,350.7514591233915,49.9583,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2014,Outside,TRUE,670.153765821226,44.1667,2014-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2015,Outside,TRUE,356.4465410117326,20.6667,2015-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2016,Outside,TRUE,10.853503087487056,0.4583,2016-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2017,Outside,TRUE,11.58996528958023,0.7083,2017-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2018,Outside,TRUE,43.35122672370645,1.75,2018-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Strongylocentrotus purpuratus,purple sea urchin,2019,Outside,TRUE,42.430115484149496,1.7917,2019-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2006,Outside,TRUE,14.281386223228766,0.4167,2006-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2007,Outside,TRUE,1.1094676176707328,0.028,2007-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2008,Outside,TRUE,14.236963315071273,0.375,2008-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2009,Outside,TRUE,6.498729596632196,0.1667,2009-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2010,Outside,TRUE,14.003449612310343,0.375,2010-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2011,Outside,TRUE,15.440599441151239,0.4167,2011-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2012,Outside,TRUE,2.6451803532622415,0.0833,2012-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2013,Outside,TRUE,4.306509727282285,0.125,2013-01-01,16,Outside
SB,Santa Barbara,CAT,Cat Canyon,Tegula regina,queen tegula,2014,Outside,TRUE,12.762789991510664,0.4167,2014-01-01,16,Outside
