IslandCode,IslandName,SiteCode,SiteName,ScientificName,SurveyYear,Mean_Density,ReserveStatus,Reference,Old_New_Comp,ReserveYear
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2011,2.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2011,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2011,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2011,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2011,0.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2011,4.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2011,22.625,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2011,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2012,4.3333,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2012,0.0833,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2012,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2012,0.625,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2012,4.6667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2012,33.4167,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2012,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2013,4.625,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2013,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2013,0.375,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2013,4.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2013,34.2917,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2013,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2014,2.3333,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2014,0.0833,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2014,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2014,0.25,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2014,1.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2014,20.375,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2014,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2015,0.9583,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2015,1.4583,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2015,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2015,23.7083,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2015,0.3333,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2015,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2015,0.2083,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2015,2.1667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2015,12.1667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2015,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2016,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2016,0.125,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2016,0.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2016,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2016,0.0625,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2016,7.9583,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2016,0.4167,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2016,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2016,0.4167,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2016,2.6667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2016,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2017,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2017,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2017,0.8333,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2017,0.1667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2017,1.875,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2017,2.125,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2017,1.2917,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2017,3.375,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2017,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2018,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2018,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2018,0.4167,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2018,1.7917,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2018,9.3333,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2018,0.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2018,1.75,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2018,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Alloclinus holderi,2019,0.1667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Centrostephanus coronatus,2019,0.2917,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Coryphopterus nicholsi,2019,0.5417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Cypraea spadicea,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Eisenia arborea,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Laminaria farlowii,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lithopoma gibberosa,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Lythrypnus dalli,2019,1.2917,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Megastraea undosa,2019,7.5833,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Parastichopus parvimensis,2019,0.0417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Patiria miniata,2019,0.1667,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Pterygophora californica,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus franciscanus,2019,0.5417,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Strongylocentrotus purpuratus,2019,0.9167,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Styela montereyensis,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,PB,Pelican Bay,Tegula regina,2019,0,Outside,FALSE,TRUE,Outside
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1982,0.9,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1982,3,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1982,1.8667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1982,1.1667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1982,0.7667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1982,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1982,0.0667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1982,0.1,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1982,2.4333,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1982,3.4667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1983,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1983,0.375,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1983,0.4,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1983,6.95,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1983,0.55,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1983,0.65,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1983,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1983,0.075,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1983,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1983,2.325,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1983,8.675,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Styela montereyensis,1983,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1984,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1984,0.225,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1984,0.6,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1984,0.4667,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1984,1.475,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1984,0.225,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1984,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1984,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1984,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1984,2.225,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1984,7.2,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Styela montereyensis,1984,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Alloclinus holderi,1985,0.375,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Coryphopterus nicholsi,1985,0.05,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1985,0.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1985,0.075,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1985,0.225,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Lythrypnus dalli,1985,0.675,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1985,4.55,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1985,2.475,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1985,0.775,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1985,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1985,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1985,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1985,2.675,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1985,8.2,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Styela montereyensis,1985,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Alloclinus holderi,1986,0.325,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Coryphopterus nicholsi,1986,0.1,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1986,0.05,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Lythrypnus dalli,1986,0.05,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1986,3.95,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1986,0.7,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1986,0.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1986,5.45,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1986,64.7,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Styela montereyensis,1986,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Alloclinus holderi,1987,0.125,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Coryphopterus nicholsi,1987,0.1,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1987,0.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Lythrypnus dalli,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1987,4.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1987,0.7,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Patiria miniata,1987,0.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pisaster giganteus,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Pterygophora californica,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus franciscanus,1987,3.25,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Strongylocentrotus purpuratus,1987,57.95,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Styela montereyensis,1987,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Alloclinus holderi,1988,0.05,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Coryphopterus nicholsi,1988,1.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Cypraea spadicea,1988,0.025,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Eisenia arborea,1988,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Laminaria farlowii,1988,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Lythrypnus dalli,1988,0.1,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Macrocystis pyrifera,1988,0,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Megastraea undosa,1988,4.4,Inside,TRUE,TRUE,2003
SC,Santa Cruz Island,SA,Scorpion Anchorage,Parastichopus parvimensis,1988,1.275,Inside,TRUE,TRUE,2003
