IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,black_and_yellow_rockfish,black_surfperch,blacksmith,blue_rockfish,cabezon,California_scorpionfish,California_sheephead_female,California_sheephead_male,garibaldi,halfmoon,kelp_bass,kelp_rockfish,lingcod,ocean_whitefish,olive_rockfish,opaleye,pile_perch,rock_wrasse_female,rock_wrasse_male,rubberlip_surfperch,senorita,striped_surfperch,treefish,Mean_ONI_ANOM
AN,Anacapa,LH,Lighthouse,2006,Outside,283.54374240504023,732.1290860680524,4700.5611178753115,40.908794444035024,0,205.99845236290787,1274.009333452145,731.1870910266164,4203.955166556241,29904.14798231358,3849.7186683864757,58.8348020562889,0,0,0,3247.6844270113115,706.6953857756495,245.8249062269379,175.38861827229456,0,1897.3011896495327,0,0,0.11416666666666668
AN,Anacapa,LH,Lighthouse,2007,Outside,425.31561360756035,130.7373367978665,43321.63257725081,0,0,205.99845236290787,2724.3913018506432,0,5543.428280872701,5706.594656355267,3747.305153769574,0,0,597.0145648619432,0,2165.1229513408744,1070.401780894001,1312.6033385304304,336.1454920263275,0,14046.303824510374,0,635.9684663806082,-0.5908333333333333
AN,Anacapa,LH,Lighthouse,2008,Outside,115.3322232548549,615.6492261979657,31518.956868810106,0,639.1432714064695,0,2483.1853746202373,0,3539.485068575604,2491.542783264998,1365.0206686102947,0,0,2403.8029860200495,0,23816.352464749616,49.076068456642325,254.1358354667469,583.2546184240355,0,2757.6382541020607,0,359.88172463673806,-0.7583333333333333
AN,Anacapa,LH,Lighthouse,2009,Outside,0,322.5046584963114,3461.172350742707,3.93353792731106,840.4132926914689,0,1656.8522859719749,0,4442.291074223799,2088.278490385027,1859.149907579529,0,0,1201.9014930100248,0,1037.9430978846053,400.2195154363189,169.87053608424696,540.1735062782989,0,2141.569101678205,0,5.6217961915107875,0.3125
AN,Anacapa,LH,Lighthouse,2010,Outside,215.27208168524245,379.21640480338385,1499.0613162615898,53.39027943044492,0,0,4956.925624219929,1078.8711672664074,3562.569053380166,33983.688523543686,259.41500460825307,0,0,3235.2932010918394,0,0,56.0869353790198,0,0,0,78.4008756053526,0,36.835121954127125,-0.4616666666666666
AN,Anacapa,LH,Lighthouse,2011,Outside,283.54374240504023,2327.1627872516015,16613.78314025175,100.16437255231119,380.3481751977603,164.4044870217327,5402.991396699011,0,5139.006742974943,67111.45225736534,13924.19223473315,11.76696041125778,0,5134.350589971571,0,0,1159.7861468869398,0,0,0,1092.4728490855643,0,51.56917073577799,-0.8391666666666666
AN,Anacapa,LH,Lighthouse,2012,Outside,1596.6496528373664,1767.9093904239355,13929.53307378381,2357.224834226963,436.5010764666622,0,5877.141517100696,0,11308.330290363214,26601.15932374554,7248.9892593501545,0,5340.462791826005,1702.0353827967494,0,0,1020.680843859014,0,330.50238724623676,0,0,0,999.3389819716948,-0.11416666666666667
AN,Anacapa,LH,Lighthouse,2013,Outside,283.54374240504023,3292.5457695209902,7487.830252674405,7911.628785045337,779.4120384359703,0,5994.0038353266,913.9838637832704,7423.009739852696,3619.6827166673793,11618.070426753404,0,0,17374.47798308938,2.708224097416846,0,574.8566987912175,33.40012312866004,0,0,974.6346512154171,0,128.92292683944495,-0.29333333333333333
AN,Anacapa,LH,Lighthouse,2014,Outside,564.8072662657188,1299.1502656093178,85077.02352104723,2828.204729537787,1141.0706002538413,119.75746359011292,5529.769308407103,2063.707918546348,5710.0074921943815,5469.531875558627,7377.149910181162,0,0,2803.9045038927243,897.5676747092957,0,1976.7785773696205,1082.5325916122422,541.1956095172604,2261.3787004837127,11385.610572370771,254.28465137106974,128.92292683944495,0.13999999999999999
AN,Anacapa,LH,Lighthouse,2015,Outside,407.23792331220045,1582.0849542119547,197830.3456291065,47.20245512773272,0,21.887390015309276,3495.049964404014,1832.8114804084755,20519.173981479264,3914.1594586172787,19815.02567028708,0,0,1521.9059204921493,21.66579277933477,0,392.6085476531386,4783.517944877053,3153.5930841077916,0,10527.206771321666,0,515.6917073577798,1.485
AN,Anacapa,LH,Lighthouse,2016,Outside,0,1097.6958984271955,21053.969985848245,0,0,6.994294311688576,3426.295379503868,0,8025.672852369281,374.3639657522046,20462.48743763873,0,0,18007.932897020444,0,0,0,4399.86839696074,954.4615890695599,0,83.03508883521853,0,0,0.35666666666666663
AN,Anacapa,LH,Lighthouse,2017,Outside,0,4195.0516536405175,17587.5897674783,0,0,141.88996503675244,13266.118703311324,0,13918.226058161505,8482.03708163805,20076.414743957586,0,0,5665.352761358451,0,16114.09282820046,1527.6848398802204,4355.385175777413,7720.987587283978,0,8135.927635498398,0,0,-0.17666666666666667
AN,Anacapa,LH,Lighthouse,2018,Outside,0,546.979177298484,31914.955156113916,0,0,47.67747618823233,18351.388947648342,2621.877639994066,14512.3155267305,5155.76304737449,16781.75750474812,0,0,1119.975825133264,0,19525.475981686115,0,2398.6236006553404,2821.360116769771,0,1428.6183411118918,0,0,0.039999999999999994
AN,Anacapa,LH,Lighthouse,2019,Outside,0,0,5325.008249068084,0,0,0,16199.031224107863,1734.1592216890035,22330.308258007026,2241.2652300127766,16689.600570887225,0,0,1201.9014930100248,0,21580.510456327756,0,1416.3268990198644,3617.882977655185,0,1239.637927289272,0,0,0.75
SB,Santa Barbara,AP,Arch Point,2005,Outside,0,0,3779.376176792613,0,0,186.6097783611595,2131.315320368201,0,6745.912550617958,8431.884753101884,147.07955212055688,0,0,0,0,2995.1587810406013,0,102.64450721638147,0,0,161.90043521007084,0,0,0.04166666666666667
SB,Santa Barbara,AP,Arch Point,2006,Outside,0,236.84346870632834,2412.600043533124,0,0,0,999.054056422594,635.858167091693,7791.331747058752,2218.9170402899695,105.05682294325493,0,0,0,0,4278.79825862943,0,39.10266941576437,0,0,367.95553456834284,0,188.07368087730515,0.11416666666666668
SB,Santa Barbara,AP,Arch Point,2007,Outside,455.6260011151643,0,6110.129776178996,0,959.2545769602605,0,1760.4544832397653,731.82997486234,3150.1159617896446,1180.9525102297382,615.9604150107548,0,0,0,0,1283.639477588829,0,0,0,0,284.3637106373381,0,0,-0.5908333333333333
SB,Santa Barbara,AP,Arch Point,2008,Outside,0,53.647743141208664,23115.885788982818,0,0,0,4967.77142076096,1907.574501275079,22941.60114820203,1664.1877802174772,78.7926172074412,0,0,0,0,4171.828302163694,0,2.0786533890272465,0,0,3310.982000599256,0,320.37669786162957,-0.7583333333333333
SB,Santa Barbara,AP,Arch Point,2009,Outside,0,0,9060.221692536425,1.2337463960189832,0,1133.0191385891924,3443.0892472413766,635.858167091693,14036.14098219038,3825.423319887605,35.018940981084974,0,0,23498.077504308516,0,1438.865137139631,0,0,0,0,1868.289498792417,0,497.89598190649497,0.3125
SB,Santa Barbara,AP,Arch Point,2010,Outside,0,142.10608122379702,8161.137610721774,21.286764753199908,0,0,7287.712588987633,1938.9874061182486,13232.399341126331,0,877.6170979433593,0,0,0,1518.1286745699713,0,0,0,0,0,2231.6803474124195,0,338.5326255791493,-0.4616666666666666
SB,Santa Barbara,AP,Arch Point,2011,Outside,0,0,15004.665401447566,823.0119528226351,0,0,5624.348087561119,2172.689085217943,15969.00662919866,99649.82814691217,868.8511245264915,74.76591691694654,0,0,1.8946014620382758,17791.8687695636,0,0,0,0,50.28414908414723,0,225.6884170527662,-0.8391666666666666
SB,Santa Barbara,AP,Arch Point,2012,Outside,0,0,3254.782897365421,16.68446232201404,537.0792692975675,186.6097783611595,1295.8453498571998,0,17226.173023597286,1664.1877802174772,144.45141313604125,0,0,0,0,1411.7919693857884,0,0,0,0,159.44739831294856,0,910.7064345181709,-0.11416666666666667
SB,Santa Barbara,AP,Arch Point,2013,Outside,0,58.00071465604609,1846.2759028181415,140.14948350491792,1169.6809368125657,884.7616584103821,2837.1383808884566,0,10292.95073608738,2218.9170402899695,742.0980065464631,0,0,0,85.25706579172241,0,0,0,0,0,170.7610050951653,0,732.17446591432,-0.29333333333333333
SB,Santa Barbara,AP,Arch Point,2014,Outside,0,229.20771069252874,3108.2807797722544,1203.2854653761672,915.9445382506688,0,3004.8314153778383,2722.451861364574,12611.397931985513,0,0,0,0,0,203.44083492065673,0,0,0,0,0,2003.6663703686797,0,497.89598190649497,0.13999999999999999
SB,Santa Barbara,AP,Arch Point,2015,Outside,0,2.3030961578195197,24109.80532323398,0,0,6.994294311688576,2238.025732019774,0,15811.771400029347,2218.9170402899695,2952.256370882778,0,0,0,0,0,0,623.8330927986387,163.85534139163917,0,15847.393755775713,0,0,1.485
SB,Santa Barbara,AP,Arch Point,2016,Outside,0,493.8401593283256,2608.1340414950123,0,995.9127777646526,0,4952.3576439697345,4854.695476125086,13904.247213972874,2167.8675874267733,6315.54223661284,0,0,783.2692501436172,0,0,0,4025.323500441472,904.7982625988035,0,3214.7948790001506,0,0,0.35666666666666663
SB,Santa Barbara,AP,Arch Point,2017,Outside,0,1181.5566314724254,8092.026599251738,0,0,10.450784303184777,3279.8231235285184,731.82997486234,12925.9241214476,10539.855941377355,4846.944877919929,0,0,0,0,698.9339375262716,586.4725367764005,2936.3330269809712,524.6243667896931,0,2844.7697605093413,0,0,-0.17666666666666667
SB,Santa Barbara,AP,Arch Point,2018,Outside,0,88.81630076487313,46781.2918814856,0,0,104.25166992534488,4034.893594062729,2379.437126323745,10582.535348306603,295.3409112171814,5074.970518600072,0,0,0,0,1955.3779340935512,0,2027.54175976855,530.7311164546842,0,3239.636096021407,0,0,0.039999999999999994
SB,Santa Barbara,AP,Arch Point,2019,Outside,0,155.38618587656634,3569.625797391205,5.289394963049409,0,20.901568606369555,6059.434002852321,1810.7011421287475,16154.47773181769,1724.2061572475077,4204.295809073038,0,0,769.187294378768,3.7892029240765517,4759.247118317103,0,725.3811166476336,2701.6391384823473,0,2279.4097201466493,0,0,0.75
SB,Santa Barbara,CAT,Cat Canyon,2005,Outside,0,0,4006.4444161839656,0,0,0,666.0360376150627,0,1972.4890498882917,0,35.018940981084974,0,0,0,0,0,0,0,0,0,564.1984863381257,0,0,0.04166666666666667
SB,Santa Barbara,CAT,Cat Canyon,2006,Outside,0,236.84346870632834,5141.78561314073,0,0,0,666.0360376150627,0,3944.9780997765833,32174.297084204558,245.13258686759485,76.98309071994962,0,783.2692501436172,0,1141.0128689678481,0,39.10266941576437,36.191930503952136,0,2322.2082626090973,0,564.2210426319155,0.11416666666666668
SB,Santa Barbara,CAT,Cat Canyon,2007,Outside,0,0,672.3995008175546,3.3368924644028075,0,0,425.89926093301875,0,2723.5971011731103,221.50568341288601,28.34050474027793,0,0,0,0,1711.5193034517722,98.53715537923964,0,0,0,0,0,0,-0.5908333333333333
SB,Santa Barbara,CAT,Cat Canyon,2008,Outside,0,177.63260152974627,10659.98585081159,0,0,0,2159.7607627602747,953.7872506375395,7468.90079627417,7766.209641014893,105.05682294325493,259.81793117982994,0,0,0,13799.124384079912,0,14.663501030911638,0,0,1367.121698996068,0,0,-0.7583333333333333
SB,Santa Barbara,CAT,Cat Canyon,2009,Outside,0,0,3534.100021856647,0,0,0,2239.4262186640567,1938.9874061182486,4395.854337385467,0,131.32102867906866,324.3437585629676,0,0,0,2018.6902625535338,0,0,0,0,1466.5083730254782,0,0,0.3125
SB,Santa Barbara,CAT,Cat Canyon,2010,Outside,0,585.1128449361256,1290.1952207432896,0,1263.7416846531287,0,3705.7680035674903,0,3912.995825021997,1664.1877802174772,567.1153586849697,992.0464326192405,0,599.8245395235308,7.104755482643535,0,61.58572211202477,84.03637300658187,170.09946246016503,0,7537.070833309911,0,359.88172463673806,-0.4616666666666666
SB,Santa Barbara,CAT,Cat Canyon,2011,Outside,607.5013348202191,29.605433588291042,6589.331361475491,137.54895010365388,1080.4481373673618,0,2086.045784391669,1546.415346929669,5598.322798168832,0,9.43124233230886,132.4598380238555,0,0,62.33287761550005,0,0,0,0,0,2816.3683351428085,0,0,-0.8391666666666666
SB,Santa Barbara,CAT,Cat Canyon,2012,Outside,0,1652.054608094796,5487.9891809584615,0.9253097970142374,425.0429559674953,0,3655.196130183901,0,6281.00824141382,1849.0975335749747,750.3993351517554,0,0,0,0,0,0,0,0,0,460.69812527915525,0,0,-0.11416666666666667
SB,Santa Barbara,CAT,Cat Canyon,2013,Outside,0,949.4705304553537,5506.309476317879,400.4270957283369,3546.7412005821297,0,9006.685504472734,763.0298005100317,6451.714217266801,1109.4585201449847,660.4962151981731,738.1743880077926,0,0,1055.3391841634625,0,98.53715537923964,16.35104872147126,0,0,4835.942112951239,0,112.8442085263831,-0.29333333333333333
SB,Santa Barbara,CAT,Cat Canyon,2014,Outside,0,1937.124952406261,5204.050272277525,1756.0910268907053,2630.4772493776877,0,1940.5026720460226,635.858167091693,7455.221981241096,3068.5500174451563,2658.9377983618515,1528.0984514547852,0,0,384.36364835200504,0,8.237996093622087,39.10266941576437,113.57119230749196,0,5138.8633614873925,0,0,0.13999999999999999
SB,Santa Barbara,CAT,Cat Canyon,2015,Outside,0,107.74673212972458,7532.395398832927,121.87455797823912,0,25.343880006805477,5048.435450956117,0,7964.908778291681,3004.6444820043375,2057.232932190987,324.3437585629676,0,54.99352890596346,103.76703932498488,0,0,1754.2960471431718,606.5474846524827,0,538.723108207134,0,283.91033516252674,1.485
SB,Santa Barbara,CAT,Cat Canyon,2016,Outside,0,134.87454535076193,4375.257988761308,0,0,284.47450194963744,6100.61900317545,0,7730.9605899701755,1240.1869803486313,2670.5003037917004,0,0,0,0,0,0,2009.3984511200754,216.93119493874482,0,2336.837691099143,0,0,0.35666666666666663
SB,Santa Barbara,CAT,Cat Canyon,2017,Outside,0,699.344175190572,14767.025217752589,0,0,0,2333.098152561427,1519.3208874719037,6026.475801216692,138.59757863027227,3635.270775230503,50.266790754670645,0,0,387.9449141999465,228.73613351719044,43.759407302932864,2251.3502666766212,2005.573961292243,0,322.46317022210684,0,402.551945825506,-0.17666666666666667
SB,Santa Barbara,CAT,Cat Canyon,2018,Outside,0,794.6898858689634,3288.2681456576215,0,0,204.18142142987796,19298.144337008933,6951.923822463749,5527.393915522065,113.76665389697416,8208.835835422933,364.00299800361097,0,0,0,0,71.87381646092726,3035.2924922162806,2116.158029032397,0,1942.6649069614955,0,0,0.039999999999999994
SB,Santa Barbara,CAT,Cat Canyon,2019,Outside,0,118.42173435316417,6234.546710371427,0,0,0,6505.496383608088,7912.989970941592,5081.055046676155,1109.4585201449847,3973.757647337707,0,0,0,0,199.4687644893448,0,2024.7971241996065,216.93119493874482,0,2926.0708985622477,0,0,0.75
SB,Santa Barbara,GC,Graveyard Canyon,2005,Inside,0,0,114.62579392351945,0,0,0,499.527028211297,953.7872506375395,517.7783755956766,1479.2780268599795,131.32102867906866,0,0,3328.8943131103733,0,106.96995646573576,0,29.327002061823276,0,0,423.14886475359424,0,423.1657819739366,0.04166666666666667
SB,Santa Barbara,GC,Graveyard Canyon,2006,Inside,0,0,8.187556708822818,0,0,186.6097783611595,333.01801880753135,0,73.96833937081094,2218.9170402899695,26.264205735813732,0,0,1566.5385002872345,0,213.93991293147153,123.17144422404954,29.327002061823276,0,0,2029.8880323686913,0,0,0.11416666666666668
SB,Santa Barbara,GC,Graveyard Canyon,2007,Inside,0,0,21.403905002302253,0,959.2545769602605,0,6.80430823762945,476.89362531876975,0,0,0,0,0,0,0,0,0,58.65400412364655,0,0,0,0,0,-0.5908333333333333
SB,Santa Barbara,GC,Graveyard Canyon,2008,Inside,0,0,0,0,0,0,0,0,0,0,342.57479535848097,0,0,0,0,0,0,0,0,0,0,0,0,-0.7583333333333333
SB,Santa Barbara,GC,Graveyard Canyon,2009,Inside,0,6.4678816273352515,52.341145727266074,0,13.260988664011839,0,27.73474957355426,0,0,0,273.3856196522738,0,0,0,0,0,0,0,0,0,251.97688773845027,0,141.05526065797886,0.3125
SB,Santa Barbara,GC,Graveyard Canyon,2010,Inside,0,782.8434942611412,338.35144387625553,13.34756985761123,13.260988664011839,0,6293.648590863974,6117.415322575402,508.9384361971666,11094.585201449847,0,0,0,0,322.46475071661354,0,98.53715537923964,0,0,0,19108.02797769754,0,0,-0.4616666666666666
SB,Santa Barbara,GC,Graveyard Canyon,2011,Inside,0,0,0,0,6.153745762344932,0,133.20720752301256,4786.159779910922,0,0,0,0,0,783.2692501436172,3.7892029240765517,0,0,0,0,0,0,0,0,-0.8391666666666666
SB,Santa Barbara,GC,Graveyard Canyon,2012,Inside,0,0,0,1.9351604321090825,2450.188377569525,0,0,0,0,0,52.528411471627464,16.487951519284017,0,0,4.73650365509569,0,0,0,0,0,0,0,0,-0.11416666666666667
SB,Santa Barbara,GC,Graveyard Canyon,2013,Inside,0,612.2466459049845,199.51547381569276,96.76988146768142,1646.7213430373183,0,2136.107066734622,3505.8751036096933,0,33283.14940055397,2296.515413003312,40.38664847851143,0,0,3019.442665801018,0,1724.321833865881,14.663501030911638,0,0,22914.728091846908,0,0,-0.29333333333333333
SB,Santa Barbara,GC,Graveyard Canyon,2014,Inside,0,675.0038858130358,458.5031756940778,0,0,0,10295.453973891386,6706.178116786439,0,11371.949831486094,14556.979727215767,46.18985443196977,0,0,93.3096486229146,0,2213.2847070248695,0,0,0,8218.369954460337,0,0,0.13999999999999999
SB,Santa Barbara,GC,Graveyard Canyon,2015,Inside,0,1338.1243919241797,3692.3050143069813,0,2304.812872890245,0,2795.6626402071797,8210.071214883374,50.14741224450238,21079.71188275471,4130.015783316713,0,0,0,0,0,574.8566987912175,2914.4299922898567,584.9690363318546,0,12131.981588931387,0,0,1.485
SB,Santa Barbara,GC,Graveyard Canyon,2016,Inside,0,6720.905325951247,764.7957044594591,3.3368924644028075,0,0,5833.6609316342665,9210.37227926571,3.8818222450299227,38775.864942471424,30588.561796024336,0,0,0,0,0,3194.6500290331005,2414.2268013099256,1291.1733688662753,0,9052.479862714672,0,0,0.35666666666666663
SB,Santa Barbara,GC,Graveyard Canyon,2017,Inside,0,2973.5698214046097,44.1022359590044,0,0,164.4044870217327,5079.96808452777,9734.20206858396,638.0064082813809,97291.85636582672,20794.747039489892,7.593709476260581,0,0,0,9988.670063397145,2676.8873738084867,2526.5890411137443,2303.897982912232,0,55762.42940949185,0,0,-0.17666666666666667
SB,Santa Barbara,GC,Graveyard Canyon,2018,Inside,0,10055.149527233185,476.78483775445125,0,0,526.3030879041999,1318.7546881537146,0,0,0,14373.477011083101,0,0,0,0,4037.9468622521135,0,4291.313783375967,5554.615392195748,0,25419.460328362027,0,0,0.039999999999999994
SB,Santa Barbara,GC,Graveyard Canyon,2019,Inside,0,400.64946588757783,57.312896961759726,0,0,218.97676106174006,2767.1912184017515,4749.124919093484,0,668.1400052023193,8834.377532380573,0,0,1306.172086288294,0,11007.762529924608,27.55724679190321,2606.799265957654,2779.1835144968154,0,9063.463147975559,0,0,0.75
SB,Santa Barbara,SER,Southeast Reef,2005,Inside,607.5013348202191,976.9793084136045,5031.253597571622,0,0,0,2497.6351410564853,3338.255377231388,7026.9922402270395,22466.535032935943,525.2841147162746,0,0,0,0,3102.128737506337,123.17144422404954,164.23121154621035,135.71973938982052,0,3789.9420060539314,0,2680.0499525015985,0.04166666666666667
SB,Santa Barbara,SER,Southeast Reef,2006,Inside,303.75066741010954,390.79172336544184,10083.794842586181,0,959.2545769602605,0,2064.7117166066946,0,6272.515178644768,13535.393945768812,210.11364588650986,138.5695632959093,0,783.2692501436172,0,15403.67373106595,0,140.76960989675172,86.86063320948513,504.6989492269939,4425.278562408604,0,902.7536682110648,0.11416666666666668
SB,Santa Barbara,SER,Southeast Reef,2007,Inside,455.6260011151643,331.9762165686775,8072.643208276107,0,1279.0061026136805,0,855.7454913779278,1968.5410260889985,7280.972860267769,6418.667935812808,157.5852344148824,324.3437585629676,0,0,0,2674.248911643394,123.17144422404954,0,27.143947877964102,0,17.677549268812314,0,705.2763032898943,-0.5908333333333333
SB,Santa Barbara,SER,Southeast Reef,2008,Inside,115.3322232548549,3930.089749320271,818.8255343349084,0,524.7717777728776,186.6097783611595,467.5441796632617,476.89362531876975,4596.102373051585,0,26.264205735813732,195.0385147360787,0,0,0,320.9098693972073,923.7858316803715,113.57119230749196,0,0,797.6483575984479,0,423.1657819739366,-0.7583333333333333
SB,Santa Barbara,SER,Southeast Reef,2009,Inside,320.36613373949604,750.4776256128108,13123.192452276564,0,1263.7416846531287,0,3648.969286569022,953.7872506375395,12570.110705643072,1982.6013552497757,188.72643332038822,615.0642205159793,8165.668637025906,0,0,0,0,0,0,0,1161.5782078425095,0,821.7690067207022,0.3125
SB,Santa Barbara,SER,Southeast Reef,2010,Inside,506.25111235018255,651.3195389424029,30698.941849861454,9.047473570805877,0,0,12461.884809060777,9283.529239538717,16248.378548454803,1664.1877802174772,0,808.322452559471,6908.623526236384,0,118.04824494238488,39827.53083627488,0,127.08367560123419,108.57579151185641,0,1074.079727097115,0,752.2947235092206,-0.4616666666666666
SB,Santa Barbara,SER,Southeast Reef,2011,Inside,1398.8003386624496,3095.2112802370816,7890.614581185692,187.6845076551109,1002.7995853326336,0,2526.3544929282193,3841.441870222102,13170.147478910276,4992.563340652431,1772.353715686481,1544.5648040849323,0,0,11.841259137739224,0,8.976870212005004,0,0,0,1718.897814644868,0,1160.3087522109938,-0.8391666666666666
SB,Santa Barbara,SER,Southeast Reef,2012,Inside,463.59749180941196,1887.4905822192864,11053.44574935938,10.010677393208422,2032.9307983072508,0,6992.233641018693,13667.80573275145,12562.01648282764,0,2517.43436543395,2301.127289048,7900.291073219841,0,92.56952909061536,0,61.58572211202477,0,0,0,4129.483562967701,0,1313.258380343677,-0.11416666666666667
SB,Santa Barbara,SER,Southeast Reef,2013,Inside,320.36613373949604,6293.909227382531,28722.55815344988,667.3784928805615,524.7717777728776,0,16531.443177978046,26224.044594839015,10849.014235169325,11834.224214879836,3430.603768217361,3087.0611692195853,0,0,619.3244918507304,0,2020.7260053927466,0,0,5302.917392904132,1162.4912436930595,0,0,-0.29333333333333333
SB,Santa Barbara,SER,Southeast Reef,2014,Inside,320.36613373949604,2318.8720059122365,16300.222298678022,1737.5837412654244,1297.665938064447,0,4335.832866152809,10652.539464329055,13727.52851952951,8043.5742710511395,521.9475284152741,2497.0873431191435,0,0,1182.1005161560083,0,94.59996183619276,33.85796817150109,27.143947877964102,0,365.50705682925127,254.28465137106974,423.1657819739366,0.13999999999999999
SB,Santa Barbara,SER,Southeast Reef,2015,Inside,910.128097798705,2372.9358664364845,26664.44294501984,88.95520580542569,0,65.16357713141235,12323.629806605724,10374.65636915868,16764.10432125291,3769.863595542615,1907.9579193374157,1809.1572701289945,0,0,1514.4906961824795,0,0,1453.776076369853,247.89171439822104,700.1087964388663,870.7266578206876,0,1518.0598122298625,1.485
SB,Santa Barbara,SER,Southeast Reef,2016,Inside,282.16954303340265,700.8494028448945,21093.864609123084,5.8054812963272475,0,250.29740756383694,4296.230211840641,20722.920544287204,10885.08702714762,7760.513440389979,7480.4663673219375,1462.8734968685806,0,0,912.1987904618046,0,0,514.0094326007967,478.32932185215816,0,1398.421665408768,0,667.8354744793911,0.35666666666666663
SB,Santa Barbara,SER,Southeast Reef,2017,Inside,320.36613373949604,260.7321876101102,7311.293544451656,0,0,56.24209788478985,13541.885638016593,22175.06173778271,11757.92752164629,1438.9121368317374,2386.957525263859,837.8428024734235,0,0,0,5159.363452711255,0,527.7003286913628,484.3040158562274,320.57204742014767,3468.662182320931,0,0,-0.17666666666666667
SB,Santa Barbara,SER,Southeast Reef,2018,Inside,0,475.8184029371745,8862.339870915583,0,0,275.2188589465299,10146.910269022968,10491.659757012934,12927.34539256379,8359.854479418756,14266.56723494174,199.9608727916883,0,0,42.09703879799262,2362.736055816539,132.72473420509323,1068.4970131513785,786.0385006936798,0,887.9685543499472,0,1402.0036165690904,0.039999999999999994
SB,Santa Barbara,SER,Southeast Reef,2019,Inside,0,310.7723717531327,4238.285504631163,0,0,136.220939860116,5661.379135323219,24840.630772424167,11803.257338124298,2218.9170402899695,13825.327402288594,430.739956172524,0,0,0,2515.4230001857813,0,547.0681522123755,732.7057363916969,0,13956.481111607223,0,0,0.75
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2005,Inside,0,0,98.25068050587382,0,0,559.8293350834786,832.5450470188284,0,739.6833937081094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666666666667
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2006,Inside,0,0,0,0,0,186.6097783611595,0,0,739.6833937081094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11416666666666668
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2007,Inside,1518.7533370505478,0,7.1346350007674175,0,0,186.6097783611595,416.2725235094142,0,1165.522482084102,0,0,0,0,1566.5385002872345,0,0,0,0,0,0,0,0,0,-0.5908333333333333
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2008,Inside,0,0,18125.194418947944,0,0,1045.6971452058694,4202.370237333133,2225.5035848209254,3123.1076623231284,0,0,346.42390823977325,0,5907.155594833113,0,0,0,127.08367560123419,0,0,31416.19609825448,0,0,-0.7583333333333333
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2009,Inside,282.16954303340265,0,1798.837110688333,1.2337463960189832,0,186.6097783611595,506.79380009206767,0,969.8498420688383,0,0,0,0,0,0,0,0,19.551334707882184,0,0,0,0,0,0.3125
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2010,Inside,0,89.14531847045828,855.1327239183266,120.12812871850107,0,1530.9322554387304,6720.6822887302305,763.0298005100317,1017.8768723943332,0,21.011364588650988,0,0,8786.025470944127,47.57093375247205,0,0,0,0,0,2423.8030380634978,0,0,-0.4616666666666666
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2011,Inside,0,0,1117.3066404791662,154.10891174718915,0,0,1161.1273244527092,0,493.1222624720729,0,30.09148771089248,0,0,0,191.45645907092305,0,0,0,0,0,0,0,0,-0.8391666666666666
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2012,Inside,0,0,277.0681170097963,433.58257589151333,959.2545769602605,0,1078.8711672664074,0,1281.1558538505983,0,0,0,0,194.6371378008553,87.32133626960925,0,0,0,0,0,0,0,58.8389894020113,-0.11416666666666667
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2013,Inside,0,155.38618587656634,981.4029593615695,527.2290093756436,0,0,1837.567410720358,0,1348.1615129125412,0,0,115.47463607992442,0,12.517090584196266,419.329011048803,0,0,0,0,0,4654.874663079069,0,0,-0.29333333333333333
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2014,Inside,0,327.61541656289603,2357.264559195108,126.5336395304074,524.7717777728776,0,3934.957101508922,1832.8114804084755,1713.0022476583144,0,967.6539643136446,1359.1567924574692,0,0,119.9914259290908,0,345.28603570101393,0,0,0,1417.3936666354866,0,497.89598190649497,0.13999999999999999
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2015,Inside,0,1807.2493435771794,9264.501960014022,0,0,6.994294311688576,3438.0173676970844,1832.8114804084755,1971.8023416236497,28568.556893733356,3942.3049767834855,57.73731803996221,0,0,111.85484765116024,0,2145.422460041661,740.08870938997,314.1163605593359,440.20573631796015,943.8247906075602,0,0,1.485
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2016,Inside,0,796.174644225997,9499.425327682908,0,0,69.21064711817993,7541.888924371449,9829.619608050776,1168.0353808472262,0,20122.933151485846,13.890557775421913,0,0,117.25990935149584,0,123.17144422404954,958.6000709128589,1293.6392450753842,0,2598.0495565755687,0,0,0.35666666666666663
SB,Santa Barbara,SESL,SE Sea Lion Rookery,2017,Inside,0,59.210867176582084,178.36587501918544,0,0,0,680.4798559508238,4424.212499354787,1191.3829475967502,2858.0383407987943,4871.816334415124,0,0,0,0,1033.0398033449148,0,113.57119230749196,0,0,28671.999430917513,0,0,-0.17666666666666667
