IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,island_kelpfish,Aplysia_californica,articulated_coralline_algae,Astrangia_lajollaensis,Balanophyllia_elegans,Bryozoa,Centrostephanus_coronatus,Chlorophyta,Corynactis_californicus,blackeye_goby,Cryptochiton_stelleri,Cypraea_spadicea,Cystoseira,Desmarestia,Diaperoecia_californica,Diopatra_ornata,Eisenia_arborea,encrusting_coralline_algae,Gelidium,Gigartina,Haliotis_assimilis,Haliotis_corrugata,Haliotis_fulgens,Haliotis_sorenseni,Laminaria_farlowii,blue_banded_goby,Miscellaneous_Invertebrates_excluding_Ophiothrix_spiculata,Ophiothrix_spiculata,Pachythyone_rubra,Panulirus_interruptus,Parastichopus_parvimensis,Phaeophyta,Phragmatopoma_californica,Pisaster_ochraceus,Plantae,Porifera,Pterygophora_californica,Rhodophyta,Sargassum_horneri,Serpulorbis_squamigerus,Styela_montereyensis,Stylaster_californicus,Tunicata,Urticina_lofotensis,Undaria_pinnatifida,bat_ray,brown_rockfish,c_o_turbot,copper_rockfish,coralline_sculpin,crevice_kelpfish,fringehead_spp.,giant_kelpfish,gopher_rockfish,jack_mackerel,kelp_surfperch,kelpfish_spp.,larval_fish_spp.,painted_greenling,rainbow_surfperch,Rockfish_YOY,sculpin_spp.,shiner_surfperch,soupfin_shark,speckled_sanddab,surfperch_spp.,swell_shark,top_smelt,tubesnout,zebra_perch,black_rockfish,bocaccio,kelp_greenling,prickleback_spp.,spotted_kelpfish,yellowtail,barred_sand_bass,California_moray_eel,grass_rockfish,horn_shark,onespot_fringehead,Pacific_barracuda,sargo,thornback_ray,yellowfin_fringehead,zebra_goby,baitfish_spp.,Pacific_mackerel,halfbanded_rockfish,white_seabass,plain_cardinalfish,giant_black_sea_bass,leopard_shark,Pacific_angel_shark,ronquil_spp.,California_halibut,stripedfin_ronquil,swallowtail_damselfish,clingfish_spp.,vermillion_rockfish,wolf_eel,broadnose_sevengill_shark,sanddab_spp.,Pacific_bonito,plainfin_midshipman,sarcastic_fringehead,walleye_surfperch,ocean_sunfish,Date,Crassedoma_giganteum,Haliotis_rufescens,Kelletia_kelletii,Lithopoma_gibberosa,Lophogorgia_chilensis,Lytechinus_anamesus,Macrocystis_pyrifera,Megastraea_undosa,Megathura_crenulata,Muricea_californica,Muricea_fruticosa,Patiria_miniata,Pisaster_giganteus,Pycnopodia_helianthoides,Strongylocentrotus_franciscanus,Strongylocentrotus_purpuratus,Tegula_regina,Tethya_aurantia,black_and_yellow_rockfish,black_surfperch,blacksmith,blue_rockfish,cabezon,California_scorpionfish,California_sheephead_female,California_sheephead_male,garibaldi,halfmoon,kelp_bass,kelp_rockfish,lingcod,ocean_whitefish,olive_rockfish,opaleye,pile_perch,rock_wrasse_female,rock_wrasse_male,rubberlip_surfperch,senorita,striped_surfperch,treefish
SC,Santa Cruz,CVP,Cavern Point,2005,Inside,1000.5,55.62779999999999,1.6667,2.3333,0.1667,1.1667,583.6917,1.8333,0.8333,6253.125,0,83.44170000000001,0,0,0.3333,0,0,59.8333,0,0,0,0,0,0,0,0,16.5,0,0,2.8013999999999997,2251.125,0,0,0,6.3333,0.6667,0,25.6667,0,0,0,0,2.1667,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,34.5,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,82.8538443367527,0,9.58029120695494e-4,0,39.69713728825106,0.020223289386207675,0,7.6819768010074565,10.527277300541977,0.5824862268292359,0,2.692563767785349,1.401290803246321,0,103.15780705100148,198.61894979203979,0,2.925834376051324,0,1926.7967165401928,0,0,0,0,1692.0599230541638,0,4870.50588573942,2287.422837907665,2046.4968115410745,50.4885516522881,0,2316.279656773114,32.20035244290041,4299.701701022128,3550.1980066204615,810.050066727129,630.2424811684547,2589.8492193057186,2598.2496559553924,0,594.9598924679124
SC,Santa Cruz,CVP,Cavern Point,2006,Inside,250.125,11.205599999999999,1.5,6.1667,1.6667,4,583.6917,0.1667,2.1667,1167.1833000000001,0,0,0,0,1.1667,0,0,70.6667,0,0,0,0,0,0,0,0,38.1667,0,0,8.404200000000001,2667.9332999999997,0,0,0,2,2.3333,0,25.6667,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,67.2241128286234,0,0,0,33.96894743859226,0.004224332787946864,0,9.618784484156059,12.415545284091,0.23502576005673156,0.09127940084076518,10.11569702388583,4.953622744840313,0.026817494923322104,189.98680162703823,213.8095072555423,0.9284492476497996,2.41809416334318,0,1846.5135200176849,9326.508012584589,0,1506.7614845980547,278.53013871056,1410.04993587847,0,5889.914094382554,1601.1959865353654,4604.617825967418,0,0,0,0,7166.169501703546,1374.2701961111466,238.25001962562618,99.51197071080863,2279.0673129890324,1596.9091084461354,0,91.5322911489096
SC,Santa Cruz,CVP,Cavern Point,2007,Inside,250.125,166.6833,0.6667,3.5,0.1667,5.5,333.56669999999997,0.1667,0.8333,917.0583,0,333.56669999999997,0,0,1.3333,0.3333,41.6208,45,0,0,0,0,0,0,0,166.6833,25.3333,0,0,0,2417.8082999999997,0.1667,0,0,7.3333,0.5,0,7.8333,0,0.1667,0,0,3.5,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,11.25,0,0.23529411764705882,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,68.92162705502874,0,0.288490605773326,0,29.319159565371145,0.04964113031840493,0,2.7618206134184926,25.197141536329934,0.18857953666916083,0,2.832095283280374,3.9893878714581277,0,139.02969796730125,268.28686353132133,3.9778494934515227,3.8456919807824566,0,6157.265843396504,26163.422011323,0,2358.7346801803005,278.53013871056,6055.924091699589,3505.8751036096933,8068.745887969169,802.172364122998,10223.619702684407,420.7379304357342,0,8527.897888429998,348.83064981398843,1672.1062170641608,861.94147956224,398.78007198165943,220.38361154431226,13523.54879472472,4639.975145556973,0,787.4281132605325
SC,Santa Cruz,CVP,Cavern Point,2008,Inside,917.0583,44.4222,1.1667,3.5,0,8.8333,250.125,0.3333,0.1667,2167.6832999999997,0,83.44170000000001,0,0,0.3333,0,0,52.6667,0,0,0,0,0,0,0,0,31,0,0,2.8013999999999997,3001.5,0,0,0,6.6667,1.6667,0,29.3333,0,0.1667,0,0,7.3333,0,0,1.6666666666666667,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,43.289744228391626,0,0,0,35.789972868470244,0.002173872034266255,0,7.432810538965884,21.207778578093553,1.4395069930009683,0.12806342435147375,7.794901996111263,5.102207030981485,0.6602153993455044,103.32607714210992,284.3390395199621,2.161678759429884,3.854048145999292,0,964.6526337023388,213.61846757386505,5.81176097351716,0,278.53013871056,3484.0325830747674,1832.8114804084755,4028.4229820255687,138.59757863027227,1229.2697084062954,146.1501576231779,0,769.187294378768,51.540618377429524,636.9928445958708,44.39827616222343,211.6170068777743,71.46179039869563,440.20573631796015,2028.1610502134222,0,189.03090507314369
SC,Santa Cruz,CVP,Cavern Point,2009,Inside,250.125,66.6333,0.3333,3.1667,0.3333,7,333.56669999999997,3.1667,0.8333,4752.375,0,83.44170000000001,0,0,4.6667,0,41.6208,48.1667,0,0,0,0,0,0,0,1584.1916999999999,26.3333,0,0,5.602799999999999,3751.875,0.6667,0,0,1,2.3333,0,10.8333,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22.666666666666668,0,0.9166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,56.214795496497096,0,9.58029120695494e-4,0,34.61502536045311,0.012488671273874563,0,1.112756319397152,16.96843065425645,0.48785255018486195,0.06274373671406737,10.593893503417,9.888775285690137,0,96.05136035662589,229.4444964257598,0.39465268279714105,5.785656804316423,1106.6135482431,2787.718815226661,6040.711323696647,5.289394963049409,0,0,2866.3607597343766,5667.462314838578,3706.920123596311,0,6022.667758598617,0,0,1567.3826798295302,139.91584069349352,0,72.31447425693815,87.08231985195457,243.35030383419127,1760.8229452718406,791.2535841280534,0,1348.5893834274796
SC,Santa Cruz,CVP,Cavern Point,2010,Inside,0,72.23610000000001,0.8333,4.1667,0.1667,13.1667,333.56669999999997,4.8333,0.1667,1750.875,0,0,0,0,1,0.3333,3501.75,66,0,0,0,0,0,0,0,0,30.6667,0,0,27.813899999999997,2918.0582999999997,5,0,0,5.5,0,83.44170000000001,32.5,2866.4325,0.5,0,0,14.5,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,30.333333333333332,0,13.3125,0,0,0,0,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-01,37.74692206815875,0,0.008622262086259446,0,36.4893198144154,5.947663186345722e-4,59.34133333333334,18.270896023350435,6.785833744142736,0.72605360846817,0.12806342435147375,8.596229557936638,6.174216322001736,0,105.69263317245884,223.61189558651608,1.9265746725373554,6.7746077344041495,1074.6401249843793,3724.4733720143568,14947.736259635401,705.5113956497437,995.9127777646526,45.005883862039234,12852.501619579043,13063.771682133336,5089.384361971666,0,5852.911573652736,1040.8520481874284,1811.9342354550947,8213.069827511134,1334.661215214643,0,1288.9718420974568,111.18334249195888,387.03065739890985,2446.836100462161,4815.713726090968,0,354.7049141327439
SC,Santa Cruz,CVP,Cavern Point,2011,Inside,83.44170000000001,30.615299999999998,1.1667,2.1667,0.3333,20.5,0,0.1667,0.5,1250.625,0,166.6833,0,0,5.5,1.3333,3210.0042000000003,28,0,0,0,0,0,0,41.6208,0,22.6667,0.1667,0,13.806899999999999,3168.1832999999997,9.1667,0.1667,0,0,0.1667,41.6208,13.1667,11215.605,0.1667,0,0,19.5,0,0,0,0,0,1,1,0,0,0,4,0,7,0,25,36.5,0,10,2,0,0,0,11,0,0,14,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,67.9490618862033,0,0,0,34.13198952313912,0.007241506943549403,42.81053333333334,6.14749399005484,9.384108608861931,1.2421862026192492,0,5.299147716163589,6.374935571770114,0,124.07168167545488,363.62198415877,0.20946841850546202,9.326991417067134,416.9154757987336,5066.438133709634,3370.1939854420693,1197.627572529345,1004.5076563987031,0,3878.2378853774608,4040.036204430026,3562.569053380166,0,1071.569841083323,1877.695739759824,16513.40133083905,2316.279656773114,363.88590293180124,0,1477.259818828314,170.09946246016503,243.35030383419127,586.4725367764005,889.7650926755833,0,1407.49123436963
SC,Santa Cruz,CVP,Cavern Point,2012,Inside,0,0,2.6667,1.8333,3.1667,20.3333,0,0.6667,0,2417.8082999999997,0,83.44170000000001,0,0,13.3333,5,1792.4958000000001,43,0,0,0,0,0,0,0,0,18.8333,0,0,30.615299999999998,2834.8167000000003,0,0,0,0,0.8333,0,29.8333,1970.985,0,0,0,3.8333,0,0,0,0,0,0,0,0,0,1,3.3333333333333335,0,87.66666666666667,0,0,29.333333333333332,0,2.5,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-01,53.18677227347144,0,1.2863737490986238,0,25.859868510783745,0.0018857150948454417,31.79,15.024429090430194,7.216419373141768,0.72605360846817,0,11.350105665819289,8.538896985559797,0,215.9287042528778,578.5798251447957,0.09358243938004533,8.917703918921918,41.91958734242761,15026.959245302025,7159.230046381827,7257.0218365900255,0,321.6331761940328,12262.762344978057,14898.486765716707,11991.015733608201,914.7572289672735,17705.177550273438,3023.3610025213134,5109.627476060561,13132.59410864129,1210.7191455831614,0,4925.186008815681,79.41667320854206,44.227542538137165,7245.116815155088,14773.88740850788,44.04197773469857,849.9541131245765
SC,Santa Cruz,CVP,Cavern Point,2013,Inside,0,0,1.3333,0.1667,4,8.8333,0,2.1667,0.8333,1000.5,0,83.44170000000001,0.1667,0,2.1667,2.3333,5127.5625,42.1667,0,0,0,0,0,0,0,0,15.6667,0,0,47.2236,1000.5,15,0,10.005,5.8333,0.8333,0,35.5,11120.5575,1.5,0,0,8.5,0,0,0,0,0,2,0,0,0,1,4,0,8.75,1.5,0,23.2,0,26.476190476190474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-01,76.47230795971343,0,1.381013189344687,0.004562242497794372,26.014183129709817,0,52.55946666666667,18.671452231837733,3.4054947564562377,1.108505713917153,0,0.07169749575847048,9.198716212226147,0,460.2183665697632,486.3106496579311,9.93581537757304,5.580839192912488,282.16954303340265,3066.4782094900524,5705.739098915322,1242.0801338203376,1263.7416846531287,0,10809.769003589121,30277.4970690004,8565.011238291572,277.1866756526726,6088.722073106318,1011.4275998737168,0,502.3863037496879,1240.8946507824526,0,229.50510415686588,243.35030383419127,771.8646555126036,2424.4306303047474,1979.8008934877903,0,458.8063762990624
SC,Santa Cruz,CVP,Cavern Point,2014,Inside,83.44170000000001,0,2.1667,6,0.5,19.8333,250.125,1.1667,0.8333,1334.0666999999999,0,0,0,0,3.8333,2.1667,2126.0625,26.6667,0.1667,0.1667,0,0,0,0,41.6208,0,17.6667,0.6667,0,33.4167,3084.9417000000003,8.6667,0.6667,2.8013999999999997,0,1.1667,0,20.5,4577.2875,0.1667,0,0,10.3333,0,0,0,0,0,0,0,0,0,0,9.75,0,31.5,0,0,22.75,0,5.882352941176471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-01,49.702631565203674,0,0.9751583388378614,0.018715528692937546,26.819294871422173,0.0054385867845595385,51.711733333333335,18.08524859149981,2.6095155010585245,0.72605360846817,0,0.2770130627459736,0.3704285979573348,0,536.6597730138408,342.03081800453924,1.3810255596851664,7.6809078770209425,282.16954303340265,2745.486208404362,7644.409618395037,540.5347299864627,0,968.79787529795,11531.527431284729,22187.592991816065,8565.011238291572,609.979423442044,4645.549887077152,2546.0767906932765,0,0,1955.3250210747003,0,723.7786981744664,47.65000392512523,149.51337243745337,6946.131192142855,2643.0452198965404,0,614.225576948779
SC,Santa Cruz,CVP,Cavern Point,2015,Inside,83.44170000000001,0,2.5,4.8333,0.3333,22.8333,833.8167,2.1667,0.8333,500.25,0,83.44170000000001,0,0,3,2,2834.8167000000003,26.5,0,0,0,0,0,0,0,333.56669999999997,12.1667,0,0,41.6208,2667.9332999999997,16,0.1667,0,3.5,2.1667,0,33.5,7623.81,0.8333,0,0,12.3333,0,0,0,0,0,0,0,0,1,0,3.5,0,1.5,0,0,2,0,2.8125,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,59.001746328927425,0,0.8038308077056311,0.9696221223436652,21.831566914097422,0,30.5184,6.655856881750282,0,0.30267711385130025,0.12806342435147375,0.16767053947464336,0.02081417660309021,0,539.8748332835412,126.64716184309052,0.40865294427790516,3.4701601011569227,186.27526063772166,3145.3877105022093,13196.594302419147,478.1247795160072,380.3481751977603,278.53013871056,18572.00202648912,26830.063190056157,6852.008990633258,970.1830504119059,6899.996548282128,4034.9832335148944,4191.917499197376,12292.954601122872,1867.2438569923806,0,4762.1708173564975,783.8250115533278,84.03637300658187,2776.195211147888,1136.1202064728607,150.45298132249133,1421.2711514432103
SC,Santa Cruz,CVP,Cavern Point,2016,Inside,333.56669999999997,8.404200000000001,2.3333,1,0,23.8333,1917.5583000000001,3.1667,0,0,0,166.6833,2,0,0,1.6667,4877.4375,13.5,0.6667,0,0,0,0,0,166.6833,7170.1833,4.6667,0,0,30.615299999999998,1500.75,36.3333,0,0,0.5,0.6667,0,33.6667,3911.955,0.6667,0,0,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-01,4.124092107463219,0,0.8501153007986026,0.5336387394026397,12.975135288459857,1.6740038319608777e-4,45.77760000000001,13.523860336321942,0,0.8948654364887123,0.10981137873186951,0,0,0,143.7454439978884,21.757218053999523,0.09886683907428834,1.3914254114824083,0,1642.9089833674557,8329.344129769639,246.6540791247469,0,0,9563.106167313119,11130.390616141227,4282.932427009508,4684.603861294144,12732.99538116532,1794.1022421293687,0,2803.9045038927243,2996.7063978213587,0,1433.8468377598776,1296.3633598011495,1948.24400287786,1746.565573076732,6442.31926098655,197.84337282504512,30.510763716303195
SC,Santa Cruz,CVP,Cavern Point,2017,Inside,583.6917,0,3.5,2.5,0,27.8333,1167.1833000000001,1.6667,0,0,0,166.6833,1.3333,0,12.8333,1.6667,4377.1875,16.6667,0,0,0,2.8013999999999997,0,0,0,3251.625,2.6667,0,0,13.806899999999999,1834.3166999999999,29.3333,0,0,0,0.6667,0,18.1667,6713.355,2,0,0,19.5,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,6.882805564304386,0,0.5583267629671107,0,7.85167780045278,0.10935338534579758,32.21386666666667,33.25708119459052,0,0.3102709795563469,0,3.0601897094255603e-4,0,0,163.69052567981421,39.024707612834305,0.032283903720696706,1.1799164496690255,0,645.1274435895007,26946.88237351368,0,0,14.893095703620698,8604.774951357247,28079.461894026714,5502.361774013792,2494.697044089797,5199.10763081583,3437.197956877328,0,90152.00892951194,5047.802340520362,2505.6620850719987,837.0153152369865,1179.3826881668808,469.2144880724223,827.5760434413542,551.121930405563,79.64746801617123,686.4622809880327
SC,Santa Cruz,CVP,Cavern Point,2018,Inside,1250.625,0,3.3333,1.6667,0,33,583.6917,0.6667,0,0,0,250.125,0.6667,0.1667,4.1667,1,375.1875,10.1667,1,0,0,0,0,0,583.6917,2918.0582999999997,2.6667,0,0,11.205599999999999,2084.4417000000003,38,0,0,0.5,0.3333,0,33.8333,1635.8175,0.8333,0,0,30.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2.38307417195045,0,1.58707029016983,0,9.298240864578927,0.009925676280613456,33.061600000000006,2.5759332930916,0,0.4111233122162149,0.030529495714660623,0.19419078382553165,0.08263753583005451,0,84.02955745283785,25.182356292541844,0.12089335075502533,0.16885739217053006,0,758.3268496298499,62433.063062369794,0,0,321.6331761940328,25295.05253483225,21070.5009467442,9525.559949109069,2690.5184657608906,9588.245637052018,425.65498380892103,0,24848.692162115585,265.9415059105739,73276.11509937939,44.39827616222343,1332.7265465660644,2705.1209997984724,2347.4072759509418,84.03637300658187,0,604.2870330241562
SC,Santa Cruz,CVP,Cavern Point,2019,Inside,1250.625,5.602799999999999,5.1667,0,0,31.8333,333.56669999999997,1.1667,0,0,0,0,2.5,2.3333,1.1667,1.3333,4877.4375,9.1667,5.6667,0,0,5.602799999999999,0,0,625.3125,1083.9416999999999,9.6667,0,0,80.64030000000001,1250.625,68.1667,0,0,0,0,0,28.1667,475.2375,0.5,0,0,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,6.790864483085688,0,1.0659504751121291,0,9.221478328680504,7.830036150571877e-4,152.59200000000004,60.97362308648629,0,0.19924658138202928,0.041560441910454826,0.1106519969837787,0.02955368606287074,0,116.09459179865947,20.149447404006327,0.05597256508367653,0.1921794595054273,0,1907.5892102230464,19429.374372527396,0,0,278.53013871056,13048.334734656766,17630.876703302874,7957.733225668419,15747.349740282187,10780.53638125593,287.7498758655059,0,3853.2614456799474,2407.8849096163985,25632.27242391719,0,1447.983350132879,2993.8841923369105,414.375875088915,1907.8944821783825,0,5.490003127957065
SC,Santa Cruz,DPM,Devil's Peak Member,2005,Outside,416.80830000000003,41.6208,0.1667,7.3333,0,2.3333,166.6833,0,0.3333,4252.125,0,333.56669999999997,0,0,0.6667,0.8333,0,58.8333,0,0,0,0,0,0,0,0,15.8333,0,8,0,333.56669999999997,0,0,0,0.1667,0.3333,0,10,0,0,0,0,1.1667,0,0,1,0,0,0,0,0,0,0,2,200,0,1,0,18,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,22.291492042260277,0,0,0,16.25422953935678,0.06332011501173017,0,13.565792831678397,18.328431887545285,1.2646223005600197,0.1414745667913233,7.1495399916764555,5.412211870521444,2.0797117082384853,58.087882951332965,196.8169211636307,0,1.1625944684744176,553.30677412155,1991.0232737581994,5176.062003125724,3.487056584110296,1004.5076563987031,0,1071.6379512676372,2107.05009467442,6705.440661297062,914.969135163066,1534.8726086558058,444.29925454013534,0,0,51.52056390864066,3821.9570675752248,1465.8882091852229,119.12500981281309,0,1160.2524502489618,1575.966038171432,0,475.9679139743299
SC,Santa Cruz,DPM,Devil's Peak Member,2006,Outside,166.6833,44.4222,1,4.6667,0,12,166.6833,0,0.3333,1000.5,0,83.44170000000001,0,0,2.8333,0.6667,0,52.8333,0,0,0,0,0,0,0,0,18.1667,0,13.6667,0,583.6917,0.1667,0.5,0,0.8333,1.5,0,12,0,0,0,0,1.1667,0,0,0,0,0,0,0,0,0,0,2,120,0,0,0,7,0,0.08333333333333333,1,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006-01-01,9.773858068521347,0,0.0013329590630527454,0,13.576795697604906,0.01917015527121324,0,0.8733681413747043,17.626383244900836,2.852852289759429,0.512253697405895,12.716217316799673,3.21450354930234,2.7996655238075645,70.13679326472098,190.9836755534042,1.7168575145995288,0.5004145716314751,276.653387060775,3478.9385159753483,9456.459356811383,17.43528292055148,0,278.53013871056,1410.04993587847,8779.37539447675,9061.406299050084,7777.237648886061,5201.5127293335645,875.134895306327,2694.9922719806564,0,85.8676065144011,7643.9141351504495,3512.0238345062635,457.4400376812022,176.91017015254866,414.375875088915,3560.3219466995806,0,305.107637163032
SC,Santa Cruz,DPM,Devil's Peak Member,2007,Outside,1250.625,50.025,0.3333,3.5,0.1667,8,250.125,0.1667,0.5,2751.375,0,0,0,0,0,0.1667,0,51.8333,0,0,0,0,0,0,0,250.125,26.1667,0,14.1667,2.8013999999999997,500.25,0,0,0,26.1667,0.5,0,21,0,0.1667,0,0,4.8333,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,13,0,0.6153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,20.61708524452986,0,0.6226152414426326,0.008041282517947872,19.743213819062266,0.07731978898640225,0,27.025594393301002,45.959920747964055,1.3461389537438528,0.13263136118144703,4.688334893560543,5.221457934048276,2.2017548598938763,90.9323940856157,253.28038558224156,0.8622855540687748,0.5442952737010132,0,4667.101771837946,19109.679200827868,74.98744755195025,0,0,1437.537166953935,0,10826.793220009427,1223.9119549034833,5089.955528788873,1029.8894204684623,0,0,0,2229.474956085548,1200.5975954403907,402.2169930175084,775.6683327362327,254.28465137106974,3056.750364640094,0,318.1312332250774
SC,Santa Cruz,DPM,Devil's Peak Member,2008,Outside,666.9333,88.8444,0.6667,4.8333,0,3,0,0,0,3084.9417000000003,0,166.6833,0,0,0.6667,0.1667,41.6208,45.6667,0,0,0,0,0,0,0,0,19.3333,0,7.3333,5.602799999999999,333.56669999999997,0,0,0,0.1667,0,0,10.3333,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,26.059703900604866,0,0.5632719551605143,0,22.952879352375653,5.940317148785878e-4,0,18.09134172012847,59.054859745264174,2.1328552038762747,0,4.047153555975414,5.639183828503953,0.57864556859859,150.28499351164567,333.18893971274446,2.149073356938358,2.9905989774305373,0,3475.0363188144966,9633.308806298055,15.766639123327758,380.3481751977603,0,1620.1940033236563,0,9073.743473659246,768.330301820498,8971.231039877635,375.58486762422524,0,0,21.466901628600276,1910.9785337876124,4830.711947350168,904.8492043974967,148.97151735153543,0,5384.454528579014,0,567.8206703250535
SC,Santa Cruz,DPM,Devil's Peak Member,2009,Outside,500.25,61.230599999999995,0,5.5,0.6667,12.1667,0,0,0,2084.4417000000003,0,583.6917,0,0,1.3333,0.3333,0,56.8333,0,0,0,0,0,0,0,1584.1916999999999,31.3333,0.1667,1.5,0,1417.3083000000001,0,0,0,4.3333,1.6667,0,13.5,0,0.1667,0,0,4.8333,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,30,0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,11.92261225997143,0,0,0.019200250502076237,25.49661503718197,0.001238810818722049,0,14.422324884692854,62.47829162727894,1.95960387183501,1.1525708191632638,8.830099239105214,11.37986288584845,1.5187874614531263,183.7115460221878,254.2631288855446,1.9994381971421296,2.9621993522916283,276.653387060775,1850.257237597769,11732.331148405196,23.64995868499164,300.65730756237235,0,1630.604889971061,0,14939.382131275424,914.969135163066,1539.5712691808044,996.6995504367954,2694.9922719806564,0,260.8388836844975,0,1669.2856854744148,666.9837631923682,872.6151722705048,855.1636783706334,5562.414892082111,0,853.6262367895217
