SiteNumber,IslandCode,SiteCode,IslandName,SiteName,SurveyYear,ScientificName,CommonName,Mean_Biomass,Mean_Count,Targeted,Trophic_Full,ReserveStatus,Reference,MeanDepth,Date
11,AN,AR,Anacapa,Admiral's Reef,2011,Sebastes serranoides,olive rockfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2011-01-01
11,AN,AR,Anacapa,Admiral's Reef,2012,Sebastes serranoides,olive rockfish,208.9148091204949,1.75,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2012-01-01
11,AN,AR,Anacapa,Admiral's Reef,2013,Sebastes serranoides,olive rockfish,670.0158393447383,16.6,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2013-01-01
11,AN,AR,Anacapa,Admiral's Reef,2014,Sebastes serranoides,olive rockfish,380.66012785358714,8.75,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2014-01-01
11,AN,AR,Anacapa,Admiral's Reef,2015,Sebastes serranoides,olive rockfish,55.06722331414253,5.083333333333333,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2015-01-01
11,AN,AR,Anacapa,Admiral's Reef,2016,Sebastes serranoides,olive rockfish,2717.5477431581753,4,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2016-01-01
11,AN,AR,Anacapa,Admiral's Reef,2017,Sebastes serranoides,olive rockfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2017-01-01
11,AN,AR,Anacapa,Admiral's Reef,2018,Sebastes serranoides,olive rockfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2018-01-01
11,AN,AR,Anacapa,Admiral's Reef,2019,Sebastes serranoides,olive rockfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2019-01-01
11,AN,AR,Anacapa,Admiral's Reef,2005,Sebastes serriceps,treefish,1753.3518050164514,3.4,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2005-01-01
11,AN,AR,Anacapa,Admiral's Reef,2006,Sebastes serriceps,treefish,1701.7826342806734,3.3,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2006-01-01
11,AN,AR,Anacapa,Admiral's Reef,2007,Sebastes serriceps,treefish,6900.446179406483,13.380952380952381,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2007-01-01
11,AN,AR,Anacapa,Admiral's Reef,2008,Sebastes serriceps,treefish,1459.2138243416023,2.3333333333333335,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2008-01-01
11,AN,AR,Anacapa,Admiral's Reef,2009,Sebastes serriceps,treefish,2725.060551562552,4.833333333333333,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2009-01-01
11,AN,AR,Anacapa,Admiral's Reef,2010,Sebastes serriceps,treefish,4507.678425198843,5.166666666666667,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2010-01-01
11,AN,AR,Anacapa,Admiral's Reef,2011,Sebastes serriceps,treefish,4244.034360894921,5,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2011-01-01
11,AN,AR,Anacapa,Admiral's Reef,2012,Sebastes serriceps,treefish,2721.17281397483,3.5,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2012-01-01
11,AN,AR,Anacapa,Admiral's Reef,2013,Sebastes serriceps,treefish,2994.5652208896454,4.6,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2013-01-01
11,AN,AR,Anacapa,Admiral's Reef,2014,Sebastes serriceps,treefish,1339.0274848534755,1.5,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2014-01-01
11,AN,AR,Anacapa,Admiral's Reef,2015,Sebastes serriceps,treefish,4017.677718466271,5.35,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2015-01-01
11,AN,AR,Anacapa,Admiral's Reef,2016,Sebastes serriceps,treefish,2861.541084793315,2,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2016-01-01
11,AN,AR,Anacapa,Admiral's Reef,2017,Sebastes serriceps,treefish,1873.9860254612076,2.625,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2017-01-01
11,AN,AR,Anacapa,Admiral's Reef,2018,Sebastes serriceps,treefish,1481.0242909941733,2.375,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2018-01-01
11,AN,AR,Anacapa,Admiral's Reef,2019,Sebastes serriceps,treefish,1658.095925835809,0.6666666666666666,Targeted,Benthic macro-invertivore + Piscivore,Outside,TRUE,44.36,2019-01-01
11,AN,AR,Anacapa,Admiral's Reef,2005,Semicossyphus pulcher,"California sheephead, female",1080.9776162624262,2.8,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2005-01-01
11,AN,AR,Anacapa,Admiral's Reef,2006,Semicossyphus pulcher,"California sheephead, female",2123.3488890869085,5.5,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2006-01-01
11,AN,AR,Anacapa,Admiral's Reef,2007,Semicossyphus pulcher,"California sheephead, female",5580.761423640542,14.455555555555556,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2007-01-01
11,AN,AR,Anacapa,Admiral's Reef,2008,Semicossyphus pulcher,"California sheephead, female",1885.158602359697,5.5,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2008-01-01
11,AN,AR,Anacapa,Admiral's Reef,2009,Semicossyphus pulcher,"California sheephead, female",1125.4523296641892,8.333333333333334,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2009-01-01
11,AN,AR,Anacapa,Admiral's Reef,2010,Semicossyphus pulcher,"California sheephead, female",6962.3629695345335,9.833333333333334,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2010-01-01
11,AN,AR,Anacapa,Admiral's Reef,2011,Semicossyphus pulcher,"California sheephead, female",2512.9978025053374,6.4,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2011-01-01
11,AN,AR,Anacapa,Admiral's Reef,2012,Semicossyphus pulcher,"California sheephead, female",7532.203295073387,6.625,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2012-01-01
11,AN,AR,Anacapa,Admiral's Reef,2013,Semicossyphus pulcher,"California sheephead, female",2351.986208648183,3.6,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2013-01-01
11,AN,AR,Anacapa,Admiral's Reef,2014,Semicossyphus pulcher,"California sheephead, female",2972.1880421463698,2.875,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2014-01-01
11,AN,AR,Anacapa,Admiral's Reef,2015,Semicossyphus pulcher,"California sheephead, female",4560.788960297942,61.569047619047616,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2015-01-01
11,AN,AR,Anacapa,Admiral's Reef,2016,Semicossyphus pulcher,"California sheephead, female",12605.746725511573,30,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2016-01-01
11,AN,AR,Anacapa,Admiral's Reef,2017,Semicossyphus pulcher,"California sheephead, female",9324.446174601755,26.5,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2017-01-01
11,AN,AR,Anacapa,Admiral's Reef,2018,Semicossyphus pulcher,"California sheephead, female",14536.800636464206,24.875,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2018-01-01
11,AN,AR,Anacapa,Admiral's Reef,2019,Semicossyphus pulcher,"California sheephead, female",9296.134631762428,16,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2019-01-01
11,AN,AR,Anacapa,Admiral's Reef,2005,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2005-01-01
11,AN,AR,Anacapa,Admiral's Reef,2006,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2006-01-01
11,AN,AR,Anacapa,Admiral's Reef,2007,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2007-01-01
11,AN,AR,Anacapa,Admiral's Reef,2008,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2008-01-01
11,AN,AR,Anacapa,Admiral's Reef,2009,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2009-01-01
11,AN,AR,Anacapa,Admiral's Reef,2010,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2010-01-01
11,AN,AR,Anacapa,Admiral's Reef,2011,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2011-01-01
11,AN,AR,Anacapa,Admiral's Reef,2012,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2012-01-01
11,AN,AR,Anacapa,Admiral's Reef,2013,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2013-01-01
11,AN,AR,Anacapa,Admiral's Reef,2014,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2014-01-01
11,AN,AR,Anacapa,Admiral's Reef,2015,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2015-01-01
11,AN,AR,Anacapa,Admiral's Reef,2016,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2016-01-01
11,AN,AR,Anacapa,Admiral's Reef,2017,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2017-01-01
11,AN,AR,Anacapa,Admiral's Reef,2018,Semicossyphus pulcher,"California sheephead, male",0,0,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2018-01-01
11,AN,AR,Anacapa,Admiral's Reef,2019,Semicossyphus pulcher,"California sheephead, male",1929.0035281953726,3,Targeted,Benthic macro-invertivore,Outside,TRUE,44.36,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Caulolatilus princeps,ocean whitefish,4807.605972040099,4,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Caulolatilus princeps,ocean whitefish,6423.452477861067,1.5,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Caulolatilus princeps,ocean whitefish,2516.4947516260067,1,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Caulolatilus princeps,ocean whitefish,1887.5599481303677,1,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Caulolatilus princeps,ocean whitefish,1567.3826798295302,1,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Caulolatilus princeps,ocean whitefish,0,0,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Caulolatilus princeps,ocean whitefish,11608.109940540906,11.5,Targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Chromis punctipinnis,blacksmith,0,0,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Chromis punctipinnis,blacksmith,4055.0173910204353,215.66666666666666,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Chromis punctipinnis,blacksmith,791.0431335938882,146,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Chromis punctipinnis,blacksmith,3030.606258463109,199,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Chromis punctipinnis,blacksmith,948.8843499226994,116.25,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Chromis punctipinnis,blacksmith,6242.345164538414,332,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Chromis punctipinnis,blacksmith,39521.49572579264,192.75,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Chromis punctipinnis,blacksmith,14394.540643303437,268.3333333333333,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Chromis punctipinnis,blacksmith,33529.36383596923,407.3333333333333,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Chromis punctipinnis,blacksmith,6930.205840217629,503.5,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Chromis punctipinnis,blacksmith,25492.64273680701,1334.8,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Chromis punctipinnis,blacksmith,40765.32515998371,992.5,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Chromis punctipinnis,blacksmith,15385.778272325815,600.6666666666666,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Chromis punctipinnis,blacksmith,105109.65221085443,604.6,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Chromis punctipinnis,blacksmith,2019.4792545105,135,Non-targeted,Zooplanktivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Embiotoca jacksoni,black surfperch,1612.4271538403536,12.333333333333334,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Embiotoca jacksoni,black surfperch,4619.385900191283,35.333333333333336,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Embiotoca jacksoni,black surfperch,2879.7928765982433,15,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Embiotoca jacksoni,black surfperch,211.61201989938166,16.25,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Embiotoca jacksoni,black surfperch,2105.2900146123566,23.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Embiotoca jacksoni,black surfperch,686.3710181887991,5.25,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Embiotoca jacksoni,black surfperch,2938.754545985817,3.25,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Embiotoca jacksoni,black surfperch,5272.711094113599,9.166666666666666,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Embiotoca jacksoni,black surfperch,881.5917576378163,6.333333333333333,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Embiotoca jacksoni,black surfperch,2394.7347111605914,48.25,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Embiotoca jacksoni,black surfperch,1737.3021692887091,22.8,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Embiotoca jacksoni,black surfperch,1364.967388627743,11,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Embiotoca jacksoni,black surfperch,373.1241696066636,10.333333333333334,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Embiotoca jacksoni,black surfperch,28.320039761002008,3.4,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Embiotoca jacksoni,black surfperch,289.92020979709173,2.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Embiotoca lateralis,striped surfperch,62.23339932082728,0.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Embiotoca lateralis,striped surfperch,5.511449358380642,1,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Embiotoca lateralis,striped surfperch,173.06649174033927,0.3333333333333333,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Embiotoca lateralis,striped surfperch,150.45298132249133,0.6666666666666666,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Embiotoca lateralis,striped surfperch,586.4725367764005,0.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Embiotoca lateralis,striped surfperch,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Girella nigricans,opaleye,2706.403689176093,5,Non-targeted,Herbivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Girella nigricans,opaleye,1623.8422135056558,3,Non-targeted,Herbivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Girella nigricans,opaleye,5683.447747269795,10.5,Non-targeted,Herbivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Girella nigricans,opaleye,5412.807378352186,10,Non-targeted,Herbivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Girella nigricans,opaleye,13503.300205540121,41,Non-targeted,Herbivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Girella nigricans,opaleye,0,0,Non-targeted,Herbivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Girella nigricans,opaleye,33167.28083167495,62,Non-targeted,Herbivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Girella nigricans,opaleye,2669.3891946975546,8,Non-targeted,Herbivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Girella nigricans,opaleye,1394.8950865702213,2,Non-targeted,Herbivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Halichoeres semicinctus,"rock wrasse, female",112.22441371229775,2.1,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Halichoeres semicinctus,"rock wrasse, female",89.06699500976012,1.6666666666666667,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Halichoeres semicinctus,"rock wrasse, female",160.3205910175682,3,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Halichoeres semicinctus,"rock wrasse, female",133.31923791936578,1.75,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Halichoeres semicinctus,"rock wrasse, female",301.1921400275452,1,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Halichoeres semicinctus,"rock wrasse, female",46.76017238012406,0.875,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2010-01-01
12,AN,CC,Anacapa,Cathedral Cove,2011,Halichoeres semicinctus,"rock wrasse, female",20.040073877196026,0.375,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2011-01-01
12,AN,CC,Anacapa,Cathedral Cove,2012,Halichoeres semicinctus,"rock wrasse, female",662.6689819522991,0.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2012-01-01
12,AN,CC,Anacapa,Cathedral Cove,2013,Halichoeres semicinctus,"rock wrasse, female",95.90756427708695,2.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2013-01-01
12,AN,CC,Anacapa,Cathedral Cove,2014,Halichoeres semicinctus,"rock wrasse, female",615.0843940451196,3.25,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2014-01-01
12,AN,CC,Anacapa,Cathedral Cove,2015,Halichoeres semicinctus,"rock wrasse, female",1589.975286177056,40.2,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2015-01-01
12,AN,CC,Anacapa,Cathedral Cove,2016,Halichoeres semicinctus,"rock wrasse, female",1619.9372926638841,21,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2016-01-01
12,AN,CC,Anacapa,Cathedral Cove,2017,Halichoeres semicinctus,"rock wrasse, female",2333.690770594499,12,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2017-01-01
12,AN,CC,Anacapa,Cathedral Cove,2018,Halichoeres semicinctus,"rock wrasse, female",1435.5491516332606,6.7,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2018-01-01
12,AN,CC,Anacapa,Cathedral Cove,2019,Halichoeres semicinctus,"rock wrasse, female",608.2865006251778,8.75,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2019-01-01
12,AN,CC,Anacapa,Cathedral Cove,2005,Halichoeres semicinctus,"rock wrasse, male",0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2005-01-01
12,AN,CC,Anacapa,Cathedral Cove,2006,Halichoeres semicinctus,"rock wrasse, male",64.95874750825723,0.6666666666666666,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2006-01-01
12,AN,CC,Anacapa,Cathedral Cove,2007,Halichoeres semicinctus,"rock wrasse, male",33.45455419262801,0.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2007-01-01
12,AN,CC,Anacapa,Cathedral Cove,2008,Halichoeres semicinctus,"rock wrasse, male",241.56125285886066,2.75,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2008-01-01
12,AN,CC,Anacapa,Cathedral Cove,2009,Halichoeres semicinctus,"rock wrasse, male",84.03637300658187,1.5,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2009-01-01
12,AN,CC,Anacapa,Cathedral Cove,2010,Halichoeres semicinctus,"rock wrasse, male",73.0785909467894,0.75,Non-targeted,Benthic micro-invertivore,Inside,TRUE,26.45,2010-01-01
